Payment_ID,Order_ID,Payment_Code,Payment_Method,Total_Amount,Payment_Status
1802,OR2613,Mobile Wallets,PhonePe Wallet,15083.70,Paid
1803,OR2614,Banking,IMPS,11139.92,Paid
1804,OR2615,Banking,EMI Card,20058.82,Paid
1805,OR2616,Cash & COD,Cash On Delivery,11809.14,Payment Pending
1806,OR2617,Banking,UPI,4589.02,Refunded
1807,OR2618,Banking,Net Banking,2180.64,Paid
1808,OR2619,Banking,EMI Card,3692.64,Refunded
1809,OR262,Cash & COD,Cash On Delivery,202332.36,Refunded
1810,OR2620,Banking,IMPS,4076.58,Paid
1811,OR2621,Mobile Wallets,Paytm Wallet,705.64,Paid
1812,OR2622,Banking,Net Banking,3310.41,Cancelled
1813,OR2623,Mobile Wallets,MobiKwik,6133.64,Paid
1814,OR2624,Banking,UPI,225278.99,Paid
1815,OR2625,Banking,UPI,1420.95,Refunded
1816,OR2626,Banking,EMI Card,20978.10,Paid
1817,OR2627,Mobile Wallets,PhonePe Wallet,12055.80,Paid
1818,OR2628,Mobile Wallets,PhonePe Wallet,32673.02,Paid
1819,OR2629,Cash & COD,Cash On Delivery,42536.00,Failed
1820,OR263,Mobile Wallets,PhonePe Wallet,2690.28,Paid
1821,OR2630,Mobile Wallets,Amazon Pay,5915.40,Paid
1822,OR2631,Banking,UPI,2237.76,Paid
1823,OR2632,Card,Credit Card,495.60,Paid
1824,OR2633,Card,Prepaid Card,111506.46,Paid
1825,OR2634,Mobile Wallets,Freecharge,50714.04,Paid
1826,OR2635,Banking,Net Banking,3756.64,Paid
1827,OR2636,Cash & COD,Card On Delivery,70760.46,Payment Pending
1828,OR2637,Mobile Wallets,PhonePe Wallet,45428.82,Cancelled
1829,OR2638,Card,Prepaid Card,1058.46,Paid
1830,OR2639,Card,Debit Card,470.82,Paid
1831,OR264,Mobile Wallets,Freecharge,183954.33,Paid
1832,OR2640,Banking,IMPS,25400.73,Paid
1833,OR2641,Cash & COD,Cash On Delivery,1058.46,Payment Pending
1834,OR2642,Card,Credit Card,8020.46,Paid
1835,OR2643,Banking,Net Banking,781.76,Paid
1836,OR2644,Banking,Net Banking,22687.63,Paid
1837,OR2645,Mobile Wallets,PhonePe Wallet,49002.90,Paid
1838,OR2646,Banking,EMI Card,7877.41,Paid
1839,OR2647,Mobile Wallets,MobiKwik,12114.60,Failed
1840,OR2648,Mobile Wallets,MobiKwik,64828.45,Paid
1841,OR2649,Mobile Wallets,MobiKwik,8527.58,Paid
1842,OR265,Mobile Wallets,Freecharge,5654.28,Paid
1843,OR2650,Mobile Wallets,MobiKwik,1414.82,Paid
1844,OR2651,Cash & COD,Card On Delivery,3971.40,Cancelled
1845,OR2652,Mobile Wallets,PhonePe Wallet,202930.26,Paid
1846,OR2653,Cash & COD,Card On Delivery,120356.46,Payment Pending
1847,OR2654,Banking,IMPS,1296.82,Paid
1848,OR2655,Card,Credit Card,2828.46,Paid
1849,OR2656,Card,Credit Card,11959.96,Paid
1850,OR2657,Banking,Net Banking,2511.22,Failed
1851,OR2658,Banking,IMPS,172527.30,Paid
1852,OR2659,Banking,Net Banking,6717.76,Paid
1853,OR266,Banking,IMPS,15534.54,Paid
1854,OR2660,Mobile Wallets,Amazon Pay,118679.12,Failed
1855,OR2661,Card,Prepaid Card,7549.64,Paid
1856,OR2662,Card,Debit Card,293.82,Paid
1857,OR2663,Cash & COD,Card On Delivery,17012.62,Refunded
1858,OR2664,Banking,IMPS,33628.82,Refunded
1859,OR2665,Mobile Wallets,Freecharge,76474.49,Paid
1860,OR2666,Banking,UPI,18288.82,Paid
1861,OR2667,Banking,EMI Card,211.22,Refunded
1862,OR2668,Mobile Wallets,PhonePe Wallet,6455.34,Paid
1863,OR2669,Mobile Wallets,Paytm Wallet,5596.39,Paid
1864,OR267,Banking,EMI Card,26005.95,Paid
1865,OR2670,Card,Debit Card,104612.52,Cancelled
1866,OR2671,Mobile Wallets,MobiKwik,22621.16,Paid
1867,OR2672,Mobile Wallets,PhonePe Wallet,80938.56,Paid
1868,OR2673,Mobile Wallets,Paytm Wallet,460164.60,Paid
1869,OR2674,Banking,EMI Card,3780.00,Paid
1870,OR2675,Mobile Wallets,Freecharge,4964.91,Paid
1871,OR2676,Mobile Wallets,MobiKwik,9026.71,Paid
1872,OR2677,Mobile Wallets,MobiKwik,4700.64,Paid
1873,OR2678,Mobile Wallets,Freecharge,17697.64,Failed
1874,OR2679,Card,Debit Card,5660.46,Paid
1875,OR268,Mobile Wallets,Amazon Pay,151310.95,Failed
1876,OR2680,Card,Debit Card,100386.00,Failed
1877,OR2681,Mobile Wallets,Freecharge,5483.46,Paid
1878,OR2682,Mobile Wallets,Amazon Pay,142411.24,Cancelled
1879,OR2683,Cash & COD,Cash On Delivery,538995.51,Cancelled
1880,OR2684,Cash & COD,Cash On Delivery,79925.34,Payment Pending
1881,OR2685,Banking,EMI Card,781.85,Paid
1882,OR2686,Cash & COD,Cash On Delivery,24305.64,Payment Pending
1883,OR2687,Mobile Wallets,MobiKwik,7165.76,Paid
1884,OR2688,Mobile Wallets,MobiKwik,30954.66,Cancelled
1885,OR2689,Mobile Wallets,MobiKwik,15099.28,Paid
1886,OR269,Cash & COD,Cash On Delivery,6368.46,Payment Pending
1887,OR2690,Banking,EMI Card,17692.92,Cancelled
1888,OR2691,Banking,UPI,10076.16,Paid
1889,OR2692,Banking,IMPS,1697.44,Paid
1890,OR2693,Banking,UPI,3900.58,Refunded
1891,OR2694,Card,Debit Card,10077.76,Failed
1892,OR2695,Mobile Wallets,MobiKwik,100763.74,Paid
1893,OR2696,Mobile Wallets,PhonePe Wallet,668.64,Failed
1894,OR2697,Cash & COD,Cash On Delivery,1412.46,Unpaid
1895,OR2698,Cash & COD,Card On Delivery,116391.45,Failed
1896,OR2699,Card,Prepaid Card,247159.26,Paid
1897,OR27,Cash & COD,Cash On Delivery,53520.71,Failed
1898,OR270,Card,Credit Card,496297.14,Failed
1899,OR2700,Mobile Wallets,Paytm Wallet,881.46,Paid
1900,OR2701,Mobile Wallets,PhonePe Wallet,236335.90,Paid
1901,OR2702,Mobile Wallets,Paytm Wallet,1644.92,Paid
1902,OR2703,Banking,IMPS,53660.50,Refunded
1903,OR2704,Card,Credit Card,5549.40,Cancelled
1904,OR2705,Mobile Wallets,Paytm Wallet,54673.22,Refunded
1905,OR2706,Banking,EMI Card,149621.44,Paid
1906,OR2707,Banking,UPI,9199.89,Paid
1907,OR2708,Mobile Wallets,MobiKwik,4900.61,Paid
1908,OR2709,Mobile Wallets,Freecharge,17696.46,Paid
1909,OR271,Mobile Wallets,Paytm Wallet,669.76,Refunded
1910,OR2710,Cash & COD,Cash On Delivery,179206.24,Unpaid
1911,OR2711,Card,Prepaid Card,13521.22,Paid
1912,OR2712,Cash & COD,Card On Delivery,7613.54,Payment Pending
1913,OR2713,Card,Credit Card,3142.82,Paid
1914,OR2714,Banking,EMI Card,25482.10,Paid
1915,OR2715,Banking,UPI,4481.64,Failed
1916,OR2716,Banking,EMI Card,52854.16,Paid
1917,OR2717,Mobile Wallets,MobiKwik,23533.46,Paid
1918,OR2718,Mobile Wallets,Amazon Pay,3680.46,Paid
1919,OR2719,Banking,UPI,2066.32,Paid
1920,OR272,Mobile Wallets,Amazon Pay,462522.24,Paid
1921,OR2720,Banking,EMI Card,27572.98,Failed
1922,OR2721,Mobile Wallets,Amazon Pay,15830.58,Paid
1923,OR2722,Cash & COD,Cash On Delivery,4412.14,Payment Pending
1924,OR2723,Card,Debit Card,824.82,Paid
1925,OR2724,Mobile Wallets,MobiKwik,374.85,Paid
1926,OR2725,Banking,Net Banking,27335.10,Paid
1927,OR2726,Banking,UPI,1552.95,Paid
1928,OR2727,Cash & COD,Cash On Delivery,4952.46,Payment Pending
1929,OR2728,Banking,EMI Card,89680.00,Paid
1930,OR2729,Banking,IMPS,14157.64,Refunded
1931,OR273,Mobile Wallets,Amazon Pay,22883.74,Cancelled
1932,OR2730,Mobile Wallets,MobiKwik,543.90,Paid
1933,OR2731,Mobile Wallets,Amazon Pay,72713.75,Paid
1934,OR2732,Banking,Net Banking,1886.85,Paid
1935,OR2733,Card,Debit Card,31305.34,Paid
1936,OR2734,Banking,Net Banking,5920.46,Paid
1937,OR2735,Banking,Net Banking,1676.64,Paid
1938,OR2736,Banking,Net Banking,9560.21,Paid
1939,OR2737,Card,Debit Card,27210.66,Refunded
1940,OR2738,Card,Prepaid Card,17698.82,Paid
1941,OR2739,Card,Prepaid Card,3382.58,Paid
1942,OR274,Mobile Wallets,Paytm Wallet,13680.78,Paid
1943,OR2740,Mobile Wallets,PhonePe Wallet,1818.88,Refunded
1944,OR2741,Cash & COD,Cash On Delivery,12250.34,Partially Paid
1945,OR2742,Mobile Wallets,Freecharge,278.88,Paid
1946,OR2743,Mobile Wallets,Amazon Pay,170285.34,Paid
1947,OR2744,Banking,Net Banking,2793.06,Failed
1948,OR2745,Mobile Wallets,Freecharge,2431.40,Paid
1949,OR2746,Mobile Wallets,Amazon Pay,3892.82,Paid
1950,OR2747,Banking,IMPS,2266.11,Refunded
1951,OR2748,Mobile Wallets,Paytm Wallet,9665.10,Failed
1952,OR2749,Card,Credit Card,54079.49,Failed
1953,OR275,Mobile Wallets,PhonePe Wallet,1655.85,Paid
1954,OR2750,Banking,UPI,1852.83,Paid
1955,OR2751,Mobile Wallets,Freecharge,11324.46,Paid
1956,OR2752,Mobile Wallets,Freecharge,84630.44,Refunded
1957,OR2753,Banking,EMI Card,7253.91,Paid
1958,OR2754,Cash & COD,Cash On Delivery,36541.01,Cancelled
1959,OR2755,Cash & COD,Card On Delivery,17696.46,Unpaid
1960,OR2756,Banking,IMPS,7668.82,Paid
1961,OR2757,Mobile Wallets,Freecharge,70796.46,Paid
1962,OR2758,Mobile Wallets,MobiKwik,41431.92,Paid
1963,OR2759,Banking,EMI Card,2829.64,Paid
1964,OR276,Banking,Net Banking,2995.54,Refunded
1965,OR2760,Cash & COD,Card On Delivery,1296.82,Payment Pending
1966,OR2761,Mobile Wallets,Paytm Wallet,26522.00,Paid
1967,OR2762,Cash & COD,Card On Delivery,54818.50,Failed
1968,OR2763,Mobile Wallets,Paytm Wallet,5660.46,Paid
1969,OR2764,Cash & COD,Card On Delivery,782.88,Refunded
1970,OR2765,Cash & COD,Card On Delivery,157459.20,Payment Pending
1971,OR2766,Mobile Wallets,MobiKwik,2450.94,Paid
1972,OR2767,Banking,UPI,4456.52,Refunded
1973,OR2768,Card,Debit Card,4701.76,Paid
1974,OR2769,Card,Debit Card,445.76,Paid
1975,OR277,Mobile Wallets,Amazon Pay,87225.27,Paid
1976,OR2770,Card,Prepaid Card,49471.66,Refunded
1977,OR2771,Card,Credit Card,4598.46,Paid
1978,OR2772,Banking,EMI Card,942.82,Paid
1979,OR2773,Banking,UPI,14744.10,Failed
1980,OR2774,Card,Credit Card,1486.57,Refunded
1981,OR2775,Card,Debit Card,130976.46,Paid
1982,OR2776,Banking,IMPS,11195.52,Paid
1983,OR2777,Mobile Wallets,PhonePe Wallet,32184.36,Paid
1984,OR2778,Mobile Wallets,PhonePe Wallet,255029.44,Paid
1985,OR2779,Mobile Wallets,PhonePe Wallet,6318.90,Paid
1986,OR278,Mobile Wallets,Freecharge,12015.87,Paid
1987,OR2780,Cash & COD,Card On Delivery,53757.44,Partially Paid
1988,OR2781,Mobile Wallets,Freecharge,18732.23,Paid
1989,OR2782,Mobile Wallets,Freecharge,53757.44,Failed
1990,OR2783,Mobile Wallets,MobiKwik,5897.64,Cancelled
1991,OR2784,Cash & COD,Cash On Delivery,175224.67,Payment Pending
1992,OR2785,Mobile Wallets,Amazon Pay,557.76,Paid
1993,OR2786,Cash & COD,Card On Delivery,178794.54,Unpaid
1994,OR2787,Banking,EMI Card,7902.46,Paid
1995,OR2788,Mobile Wallets,MobiKwik,64657.84,Paid
1996,OR2789,Card,Credit Card,7388.64,Paid
1997,OR279,Cash & COD,Cash On Delivery,72692.17,Refunded
1998,OR2790,Mobile Wallets,PhonePe Wallet,123823.22,Paid
1999,OR2791,Mobile Wallets,MobiKwik,3538.82,Paid
2000,OR2792,Mobile Wallets,MobiKwik,12467.88,Paid
2001,OR2793,Cash & COD,Cash On Delivery,833662.92,Payment Pending
2002,OR2794,Mobile Wallets,MobiKwik,2651.86,Paid
2003,OR2795,Card,Prepaid Card,1454.88,Paid
2004,OR2796,Card,Debit Card,2616.32,Paid
2005,OR2797,Banking,EMI Card,26664.46,Paid
2006,OR2798,Mobile Wallets,PhonePe Wallet,6448.02,Paid
2007,OR2799,Card,Credit Card,235856.98,Paid
2008,OR28,Mobile Wallets,Paytm Wallet,10161.19,Cancelled
2009,OR280,Mobile Wallets,Amazon Pay,2828.46,Paid
2010,OR2800,Cash & COD,Cash On Delivery,1970.22,Partially Paid
2011,OR2801,Mobile Wallets,PhonePe Wallet,4717.64,Paid
2012,OR2802,Mobile Wallets,Freecharge,3653.28,Paid
2013,OR2803,Banking,UPI,971.04,Paid
2014,OR2804,Banking,UPI,99593.46,Paid
2015,OR2805,Mobile Wallets,Freecharge,20257.41,Refunded
2016,OR2806,Banking,Net Banking,352.82,Paid
2017,OR2807,Mobile Wallets,Amazon Pay,17108.82,Cancelled
2018,OR2808,Cash & COD,Cash On Delivery,140805.39,Payment Pending
2019,OR2809,Card,Prepaid Card,54659.04,Paid
2020,OR281,Mobile Wallets,Paytm Wallet,5185.84,Paid
2021,OR2810,Card,Credit Card,5425.64,Paid
2022,OR2811,Banking,Net Banking,18353.04,Paid
2023,OR2812,Mobile Wallets,Amazon Pay,4482.82,Paid
2024,OR2813,Banking,UPI,222992.86,Failed
2025,OR2814,Mobile Wallets,MobiKwik,706.82,Paid
2026,OR2815,Banking,UPI,55597.70,Paid
2027,OR2816,Mobile Wallets,Amazon Pay,7052.64,Paid
2028,OR2817,Mobile Wallets,PhonePe Wallet,1532.82,Refunded
2029,OR2818,Mobile Wallets,Freecharge,1957.30,Paid
2030,OR2819,Cash & COD,Card On Delivery,14986.28,Unpaid
2031,OR282,Card,Prepaid Card,2880.82,Paid
2032,OR2820,Mobile Wallets,Freecharge,937.44,Paid
2033,OR2821,Mobile Wallets,Paytm Wallet,21450.04,Paid
2034,OR2822,Cash & COD,Card On Delivery,2349.76,Payment Pending
2035,OR2823,Cash & COD,Cash On Delivery,117997.64,Payment Pending
2036,OR2824,Cash & COD,Card On Delivery,41884.10,Failed
2037,OR2825,Mobile Wallets,Freecharge,7076.46,Paid
2038,OR2826,Banking,IMPS,41621.48,Paid
2039,OR2827,Mobile Wallets,MobiKwik,442.50,Paid
2040,OR2828,Card,Prepaid Card,670.88,Failed
2041,OR2829,Cash & COD,Cash On Delivery,10748.64,Payment Pending
2042,OR283,Banking,Net Banking,33670.62,Cancelled
2043,OR2830,Banking,Net Banking,2174.61,Paid
2044,OR2831,Banking,UPI,15253.79,Refunded
2045,OR2832,Mobile Wallets,MobiKwik,47900.92,Paid
2046,OR2833,Card,Prepaid Card,15631.46,Refunded
2047,OR2834,Card,Prepaid Card,79328.31,Paid
2048,OR2835,Cash & COD,Card On Delivery,11898.44,Payment Pending
2049,OR2836,Mobile Wallets,Freecharge,1454.88,Refunded
2050,OR2837,Banking,UPI,447.22,Paid
2051,OR2838,Card,Debit Card,62984.86,Refunded
2052,OR2839,Card,Debit Card,1968.96,Paid
2053,OR284,Mobile Wallets,PhonePe Wallet,81416.46,Paid
2054,OR2840,Mobile Wallets,PhonePe Wallet,1498.56,Paid
2055,OR2841,Mobile Wallets,Paytm Wallet,48492.10,Paid
2056,OR2842,Banking,Net Banking,6729.08,Refunded
2057,OR2843,Card,Prepaid Card,18478.88,Paid
2058,OR2844,Card,Debit Card,162.75,Paid
2059,OR2845,Mobile Wallets,MobiKwik,6158.88,Refunded
2060,OR2846,Mobile Wallets,MobiKwik,11428.37,Paid
2061,OR2847,Card,Credit Card,7227.34,Cancelled
2062,OR2848,Banking,EMI Card,9859.36,Cancelled
2063,OR2849,Banking,IMPS,14889.18,Paid
2064,OR285,Mobile Wallets,Amazon Pay,16267.37,Paid
2065,OR2850,Mobile Wallets,Paytm Wallet,706.82,Paid
2066,OR2851,Mobile Wallets,Paytm Wallet,69848.92,Failed
2067,OR2852,Card,Prepaid Card,136660.37,Paid
2068,OR2853,Banking,EMI Card,97.44,Paid
2069,OR2854,Banking,IMPS,2618.49,Paid
2070,OR2855,Card,Credit Card,14681.59,Refunded
2071,OR2856,Banking,UPI,133618.55,Refunded
2072,OR2857,Mobile Wallets,Amazon Pay,6737.64,Paid
2073,OR2858,Mobile Wallets,PhonePe Wallet,670.88,Paid
2074,OR2859,Mobile Wallets,MobiKwik,84721.59,Paid
2075,OR286,Card,Credit Card,32211.14,Refunded
2076,OR2860,Mobile Wallets,PhonePe Wallet,4008.46,Failed
2077,OR2861,Card,Credit Card,3357.90,Cancelled
2078,OR2862,Mobile Wallets,MobiKwik,8957.76,Paid
2079,OR2863,Mobile Wallets,PhonePe Wallet,31176.58,Paid
2080,OR2864,Card,Credit Card,651820.20,Paid
2081,OR2865,Banking,Net Banking,19290.64,Paid
2082,OR2866,Mobile Wallets,Freecharge,220.50,Refunded
2083,OR2867,Banking,EMI Card,1688.17,Paid
2084,OR2868,Mobile Wallets,Freecharge,1878.24,Paid
2085,OR2869,Cash & COD,Cash On Delivery,14133.74,Partially Paid
2086,OR287,Banking,Net Banking,14508.10,Paid
2087,OR2870,Banking,EMI Card,57817.64,Paid
2088,OR2871,Banking,Net Banking,25838.46,Paid
2089,OR2872,Mobile Wallets,PhonePe Wallet,16121.28,Cancelled
2090,OR2873,Card,Credit Card,46248.30,Paid
2091,OR2874,Banking,EMI Card,32447.64,Failed
2092,OR2875,Banking,EMI Card,190612.72,Failed
2093,OR2876,Mobile Wallets,PhonePe Wallet,3536.46,Failed
2094,OR2877,Cash & COD,Cash On Delivery,15674.40,Payment Pending
2095,OR2878,Mobile Wallets,Freecharge,66075.28,Paid
2096,OR2879,Banking,UPI,45629.49,Cancelled
2097,OR288,Banking,EMI Card,20346.74,Paid
2098,OR2880,Mobile Wallets,Freecharge,781.76,Paid
2099,OR2881,Card,Prepaid Card,4337.10,Paid
2100,OR2882,Mobile Wallets,Amazon Pay,2295.12,Refunded
2101,OR2883,Mobile Wallets,MobiKwik,66687.34,Paid
2102,OR2884,Banking,EMI Card,1989.54,Paid
2103,OR2885,Card,Credit Card,2462.88,Failed
2104,OR2886,Mobile Wallets,Amazon Pay,234.82,Paid
2105,OR2887,Mobile Wallets,Paytm Wallet,20218.28,Paid
2106,OR2888,Card,Debit Card,84956.46,Paid
2107,OR2889,Mobile Wallets,MobiKwik,1790.88,Paid
2108,OR289,Cash & COD,Card On Delivery,134276.79,Failed
2109,OR2890,Mobile Wallets,Freecharge,7549.64,Paid
2110,OR2891,Cash & COD,Cash On Delivery,44775.10,Payment Pending
2111,OR2892,Mobile Wallets,Freecharge,61946.46,Paid
2112,OR2893,Card,Debit Card,11921.64,Cancelled
2113,OR2894,Mobile Wallets,Paytm Wallet,14156.46,Paid
2114,OR2895,Cash & COD,Card On Delivery,169051.03,Payment Pending
2115,OR2896,Mobile Wallets,PhonePe Wallet,24621.13,Failed
2116,OR2897,Card,Credit Card,34574.52,Paid
2117,OR2898,Banking,Net Banking,53610.39,Paid
2118,OR2899,Banking,IMPS,1678.88,Paid
2119,OR29,Mobile Wallets,Amazon Pay,10306.92,Cancelled
2120,OR290,Banking,IMPS,3892.82,Paid
2121,OR2900,Mobile Wallets,Paytm Wallet,110205.68,Paid
2122,OR2901,Banking,UPI,12654.33,Paid
2123,OR2902,Card,Debit Card,8215.54,Paid
2124,OR2903,Card,Credit Card,102737.08,Paid
2125,OR2904,Mobile Wallets,Paytm Wallet,18961.42,Refunded
2126,OR2905,Banking,IMPS,14033.25,Paid
2127,OR2906,Mobile Wallets,Amazon Pay,1107.68,Paid
2128,OR2907,Mobile Wallets,Freecharge,619849.28,Paid
2129,OR2908,Banking,UPI,369925.28,Paid
2130,OR2909,Banking,Net Banking,4028.64,Refunded
2131,OR291,Cash & COD,Cash On Delivery,171114.08,Cancelled
2132,OR2910,Mobile Wallets,Freecharge,5070.31,Failed
2133,OR2911,Card,Prepaid Card,27116.30,Paid
2134,OR2912,Card,Credit Card,166.95,Paid
2135,OR2913,Mobile Wallets,MobiKwik,4345.88,Paid
2136,OR2914,Banking,Net Banking,3173.02,Paid
2137,OR2915,Mobile Wallets,Amazon Pay,238355.28,Paid
2138,OR2916,Banking,EMI Card,109468.62,Paid
2139,OR2917,Cash & COD,Cash On Delivery,2281.65,Payment Pending
2140,OR2918,Banking,UPI,280679.55,Paid
2141,OR2919,Cash & COD,Cash On Delivery,7668.82,Refunded
2142,OR292,Banking,IMPS,248072.80,Paid
2143,OR2920,Card,Debit Card,1005.76,Cancelled
2144,OR2921,Mobile Wallets,Freecharge,3240.28,Paid
2145,OR2922,Cash & COD,Cash On Delivery,222450.53,Payment Pending
2146,OR2923,Card,Prepaid Card,7809.36,Paid
2147,OR2924,Cash & COD,Cash On Delivery,3134.88,Failed
2148,OR2925,Cash & COD,Card On Delivery,135668.80,Partially Paid
2149,OR2926,Banking,EMI Card,2122.82,Paid
2150,OR2927,Banking,Net Banking,3065.64,Paid
2151,OR2928,Card,Credit Card,145203.22,Failed
2152,OR2929,Mobile Wallets,PhonePe Wallet,153355.86,Cancelled
2153,OR293,Cash & COD,Cash On Delivery,605.78,Payment Pending
2154,OR2930,Mobile Wallets,PhonePe Wallet,1172.64,Cancelled
2155,OR2931,Mobile Wallets,Freecharge,2948.82,Paid
2156,OR2932,Banking,EMI Card,158096.40,Paid
2157,OR2933,Card,Prepaid Card,218612.58,Paid
2158,OR2934,Card,Credit Card,35206.16,Refunded
2159,OR2935,Mobile Wallets,Paytm Wallet,700.82,Cancelled
2160,OR2936,Mobile Wallets,PhonePe Wallet,51029.40,Paid
2161,OR2937,Banking,UPI,352.82,Paid
2162,OR2938,Mobile Wallets,Paytm Wallet,799.76,Paid
2163,OR2939,Card,Prepaid Card,67062.04,Paid
2164,OR294,Mobile Wallets,MobiKwik,2367.82,Paid
2165,OR2940,Mobile Wallets,PhonePe Wallet,81315.34,Refunded
2166,OR2941,Card,Debit Card,4364.64,Refunded
2167,OR2942,Cash & COD,Cash On Delivery,23588.20,Unpaid
2168,OR2943,Mobile Wallets,PhonePe Wallet,7867.70,Paid
2169,OR2944,Banking,EMI Card,64897.64,Paid
2170,OR2945,Mobile Wallets,MobiKwik,8229.76,Paid
2171,OR2946,Card,Debit Card,28081.64,Paid
2172,OR2947,Banking,EMI Card,11555.40,Paid
2173,OR2948,Cash & COD,Cash On Delivery,61946.46,Payment Pending
2174,OR2949,Banking,EMI Card,6602.10,Refunded
2175,OR295,Mobile Wallets,MobiKwik,4543.24,Paid
2176,OR2950,Cash & COD,Card On Delivery,626.85,Payment Pending
2177,OR2951,Banking,EMI Card,2180.64,Paid
2178,OR2952,Mobile Wallets,PhonePe Wallet,166213.70,Failed
2179,OR2953,Card,Credit Card,4598.46,Paid
2180,OR2954,Banking,EMI Card,11026.40,Paid
2181,OR2955,Mobile Wallets,PhonePe Wallet,4564.24,Paid
2182,OR2956,Cash & COD,Cash On Delivery,102676.22,Payment Pending
2183,OR2957,Cash & COD,Card On Delivery,1819.56,Payment Pending
2184,OR2958,Card,Prepaid Card,28066.82,Paid
2185,OR2959,Mobile Wallets,Freecharge,3773.64,Paid
2186,OR296,Banking,Net Banking,7374.34,Refunded
2187,OR2960,Mobile Wallets,Freecharge,14140.28,Paid
2188,OR2961,Mobile Wallets,MobiKwik,44828.20,Paid
2189,OR2962,Cash & COD,Card On Delivery,153587.20,Failed
2190,OR2963,Card,Credit Card,3029.06,Paid
2191,OR2964,Mobile Wallets,Paytm Wallet,16496.40,Paid
2192,OR2965,Mobile Wallets,Paytm Wallet,52736.40,Refunded
2193,OR2966,Banking,Net Banking,4245.64,Cancelled
2194,OR2967,Cash & COD,Card On Delivery,144524.04,Payment Pending
2195,OR2968,Mobile Wallets,Amazon Pay,9944.28,Paid
2196,OR2969,Cash & COD,Card On Delivery,13539.75,Unpaid
2197,OR297,Card,Prepaid Card,32029.50,Paid
2198,OR2970,Card,Prepaid Card,18994.46,Paid
2199,OR2971,Card,Prepaid Card,8927.29,Failed
2200,OR2972,Mobile Wallets,PhonePe Wallet,24185.28,Paid
2201,OR2973,Mobile Wallets,MobiKwik,42004.46,Refunded
2202,OR2974,Mobile Wallets,Paytm Wallet,37059.64,Paid
2203,OR2975,Card,Prepaid Card,27834.36,Paid
2204,OR2976,Mobile Wallets,Freecharge,90275.55,Paid
2205,OR2977,Banking,Net Banking,8832.30,Paid
2206,OR2978,Card,Credit Card,134380.58,Paid
2207,OR2979,Cash & COD,Cash On Delivery,5204.46,Unpaid
2208,OR298,Mobile Wallets,Paytm Wallet,81917.44,Paid
2209,OR2980,Cash & COD,Cash On Delivery,12152.82,Unpaid
2210,OR2981,Mobile Wallets,Amazon Pay,11368.50,Paid
2211,OR2982,Cash & COD,Cash On Delivery,36556.40,Failed
2212,OR2983,Banking,IMPS,1341.76,Paid
2213,OR2984,Card,Prepaid Card,15352.04,Paid
2214,OR2985,Mobile Wallets,MobiKwik,5131.36,Paid
2215,OR2986,Banking,Net Banking,39528.82,Paid
2216,OR2987,Banking,Net Banking,11678.46,Paid
2217,OR2988,Mobile Wallets,Freecharge,12736.92,Paid
2218,OR2989,Mobile Wallets,Freecharge,2594.82,Paid
2219,OR299,Card,Debit Card,11441.28,Paid
2220,OR2990,Card,Credit Card,3419.64,Refunded
2221,OR2991,Banking,IMPS,196014.52,Paid
2222,OR2992,Card,Debit Card,34023.59,Paid
2223,OR2993,Mobile Wallets,Freecharge,295737.89,Cancelled
2224,OR2994,Mobile Wallets,Paytm Wallet,8094.22,Paid
2225,OR2995,Cash & COD,Card On Delivery,14033.74,Payment Pending
2226,OR2996,Mobile Wallets,Paytm Wallet,1768.82,Paid
2227,OR2997,Banking,UPI,802482.60,Paid
2228,OR2998,Card,Prepaid Card,1943.46,Paid
2229,OR2999,Mobile Wallets,MobiKwik,49548.20,Cancelled
2230,OR30,Mobile Wallets,Freecharge,2403.47,Refunded
2231,OR300,Mobile Wallets,Paytm Wallet,13543.93,Failed
2232,OR3000,Banking,IMPS,579665.09,Paid
2233,OR3001,Card,Prepaid Card,13837.12,Refunded
2234,OR3002,Mobile Wallets,Amazon Pay,2757.76,Paid
2235,OR3003,Cash & COD,Card On Delivery,40461.02,Payment Pending
2236,OR3004,Banking,Net Banking,74337.64,Paid
2237,OR3005,Cash & COD,Cash On Delivery,31502.46,Payment Pending
2238,OR3006,Banking,IMPS,44362.10,Refunded
2239,OR3007,Banking,UPI,588.82,Paid
2240,OR3008,Cash & COD,Cash On Delivery,29825.70,Partially Paid
2241,OR3009,Card,Debit Card,402173.77,Refunded
2242,OR301,Banking,IMPS,192656.07,Cancelled
2243,OR3010,Card,Debit Card,16793.70,Paid
2244,OR3011,Cash & COD,Cash On Delivery,24068.46,Payment Pending
2245,OR3012,Mobile Wallets,PhonePe Wallet,97000.04,Paid
2246,OR3013,Card,Credit Card,15335.23,Paid
2247,OR3014,Card,Debit Card,3020.64,Paid
2248,OR3015,Mobile Wallets,PhonePe Wallet,30136.92,Refunded
2249,OR3016,Mobile Wallets,Paytm Wallet,18095.70,Cancelled
2250,OR3017,Banking,UPI,15218.46,Paid
2251,OR3018,Cash & COD,Card On Delivery,619496.46,Payment Pending
2252,OR3019,Mobile Wallets,Paytm Wallet,836.64,Paid
2253,OR302,Banking,Net Banking,52986.39,Paid
2254,OR3020,Mobile Wallets,Amazon Pay,8570.41,Cancelled
2255,OR3021,Mobile Wallets,Freecharge,57488.00,Paid
