Order_ID,Customer_ID,Order_Date,Order_Total,Order_Status
OR2544,C1527,2024/08/09,3611.38,Return
OR2545,C0209,2024/09/21,3088.97,Cancelled
OR2546,C0378,2024/02/19,7791.04,On Hold
OR2547,C0996,2022/01/14,22995.31,Cancelled
OR2548,C1633,2024/10/30,29411.17,Cancelled
OR2549,C0964,2025/04/13,3517.14,Confirmed 
OR255,C1412,2025/03/30,148956.64,Out for Delivery
OR2550,C0806,2022/05/12,1454.88,Partially Shipped
OR2551,C0505,2024/09/06,2865.38,Refunded
OR2552,C0207,2023/06/29,24708.18,Processing
OR2553,C1384,2024/10/22,14400.22,On Hold
OR2554,C0590,2022/04/17,87078.10,Partially Delivered
OR2555,C1170,2023/10/06,2042.67,Failed
OR2556,C1424,2022/02/26,47333.10,Confirmed 
OR2557,C0082,2023/12/25,13992.16,Cancelled
OR2558,C0128,2022/05/23,725.70,Cancelled
OR2559,C1805,2024/03/19,2712.82,Confirmed 
OR256,C1898,2023/09/23,410578.98,Failed
OR2560,C1598,2023/03/13,2948.82,Return
OR2561,C0356,2024/03/16,290341.95,Pending
OR2562,C1575,2024/08/27,158044.55,Return
OR2563,C0938,2023/07/08,9177.70,Partially Delivered
OR2564,C0885,2024/04/19,13208.39,Pending
OR2565,C0237,2024/08/24,1172.64,Processing
OR2566,C1705,2024/03/07,132594.18,Failed
OR2567,C0194,2025/01/30,17696.46,Partially Delivered
OR2568,C1842,2024/12/02,4597.28,Delivered
OR2569,C1496,2022/05/09,108204.16,Processing
OR257,C1465,2022/07/21,12103.51,Confirmed 
OR2570,C0516,2025/02/18,55460.00,Partially Shipped
OR2571,C1256,2025/04/05,11195.52,Refunded
OR2572,C0836,2023/07/06,893.76,Delivered
OR2573,C0418,2025/01/09,16518.82,Cancelled
OR2574,C0942,2023/06/28,2654.20,Refunded
OR2575,C0055,2022/08/20,34911.97,Partially Delivered
OR2576,C0175,2023/09/06,1341.76,Confirmed 
OR2577,C0658,2024/05/19,49003.84,Partially Shipped
OR2578,C1079,2024/09/23,7891.50,Failed
OR2579,C1548,2025/03/01,8397.36,Partially Delivered
OR258,C0249,2024/01/08,47188.20,On Hold
OR2580,C0757,2023/08/11,2594.82,Out for Delivery
OR2581,C0248,2025/01/30,39.20,Pending
OR2582,C0724,2022/10/03,186437.64,Shipped
OR2583,C0424,2025/03/20,97346.46,Failed
OR2584,C0504,2022/03/03,154574.10,Confirmed 
OR2585,C1351,2022/01/14,9727.92,Delivered
OR2586,C0680,2025/02/07,4721.85,Confirmed 
OR2587,C0509,2023/07/28,318.60,Confirmed 
OR2588,C0425,2022/09/19,10970.46,Shipped
OR2589,C0368,2023/11/17,19466.46,Failed
OR259,C0499,2023/10/26,35396.46,Pending
OR2590,C0885,2022/02/16,29308.20,Processing
OR2591,C0864,2023/01/23,2182.14,Partially Delivered
OR2592,C0249,2024/06/17,16280.46,Confirmed 
OR2593,C0641,2023/03/24,138763.28,Partially Shipped
OR2594,C1712,2024/05/17,20445.86,Partially Delivered
OR2595,C0424,2023/12/28,378888.09,Partially Shipped
OR2596,C0505,2024/07/06,334.88,Return
OR2597,C1676,2024/12/16,94627.74,Cancelled
OR2598,C0571,2024/10/29,11796.46,Pending
OR2599,C0292,2024/10/17,185878.77,Shipped
OR26,C0252,2022/01/12,942.82,Out for Delivery
OR260,C0244,2022/11/16,67986.88,Partially Shipped
OR2600,C0210,2024/10/22,8196.28,Refunded
OR2601,C0402,2022/01/05,760.83,Pending
OR2602,C0473,2023/06/29,12317.76,Shipped
OR2603,C1797,2024/12/02,30729.86,On Hold
OR2604,C0724,2022/06/09,24480.28,Partially Shipped
OR2605,C0019,2022/02/13,16517.64,Failed
OR2606,C0999,2022/07/05,56306.60,On Hold
OR2607,C1228,2023/09/02,289823.80,Partially Delivered
OR2608,C0269,2023/04/15,13307.49,Return
OR2609,C1380,2024/10/15,7523.34,Failed
OR261,C0086,2024/08/09,19973.20,Failed
OR2610,C0679,2022/08/14,417126.46,Partially Delivered
OR2611,C0166,2022/12/17,21117.28,Cancelled
OR2612,C0170,2022/08/10,1172.64,Shipped
OR2613,C0504,2022/12/10,15083.70,Pending
OR2614,C0767,2023/05/27,11139.92,Processing
OR2615,C1192,2023/03/02,20058.82,Partially Delivered
OR2616,C0671,2022/09/25,11809.14,Pending
OR2617,C0413,2023/09/30,4589.02,Refunded
OR2618,C0901,2023/07/05,2180.64,Shipped
OR2619,C1045,2024/10/19,3692.64,Refunded
OR262,C0278,2023/07/28,202332.36,Refunded
OR2620,C0434,2023/08/31,4076.58,On Hold
OR2621,C0824,2024/08/05,705.64,Partially Shipped
OR2622,C1634,2025/02/22,3310.41,Cancelled
OR2623,C0905,2024/01/03,6133.64,On Hold
OR2624,C0380,2022/04/04,225278.99,Partially Delivered
OR2625,C1013,2023/10/06,1420.95,Refunded
OR2626,C0742,2022/03/27,20978.10,Out for Delivery
OR2627,C1620,2024/07/22,12055.80,Return
OR2628,C1863,2022/07/17,32673.02,Confirmed 
OR2629,C1914,2023/04/03,42536.00,Failed
OR263,C0428,2023/12/05,2690.28,Shipped
OR2630,C0919,2024/11/24,5915.40,Pending
OR2631,C1899,2023/02/15,2237.76,On Hold
OR2632,C1500,2022/06/18,495.60,Confirmed 
OR2633,C1682,2023/01/15,111506.46,Processing
OR2634,C0969,2023/11/21,50714.04,Shipped
OR2635,C1682,2022/10/21,3756.64,Shipped
OR2636,C0188,2023/04/21,70760.46,On Hold
OR2637,C1716,2023/06/29,45428.82,Cancelled
OR2638,C0424,2023/02/16,1058.46,Shipped
OR2639,C0061,2022/04/25,470.82,Shipped
OR264,C0357,2022/05/25,183954.33,On Hold
OR2640,C0649,2022/11/21,25400.73,Confirmed 
OR2641,C0414,2025/05/01,1058.46,Processing
OR2642,C0185,2024/06/27,8020.46,Processing
OR2643,C0468,2024/03/12,781.76,Partially Shipped
OR2644,C1991,2022/06/02,22687.63,Pending
OR2645,C1941,2025/04/02,49002.90,On Hold
OR2646,C0985,2023/02/13,7877.41,Processing
OR2647,C0096,2022/05/31,12114.60,Failed
OR2648,C0514,2022/11/20,64828.45,Out for Delivery
OR2649,C0555,2024/08/10,8527.58,Confirmed 
OR265,C0157,2023/10/03,5654.28,Delivered
OR2650,C1860,2023/07/28,1414.82,Pending
OR2651,C0848,2023/07/13,3971.40,Cancelled
OR2652,C1633,2024/05/03,202930.26,Pending
OR2653,C0476,2022/12/21,120356.46,Delivered
OR2654,C0748,2025/06/03,1296.82,Out for Delivery
OR2655,C1512,2024/07/26,2828.46,Out for Delivery
OR2656,C0875,2024/05/10,11959.96,Processing
OR2657,C0466,2024/05/12,2511.22,Failed
OR2658,C1530,2024/05/15,172527.30,On Hold
OR2659,C0171,2023/04/26,6717.76,Confirmed 
OR266,C0737,2025/04/17,15534.54,Processing
OR2660,C1675,2022/01/11,118679.12,Failed
OR2661,C0420,2022/04/06,7549.64,Pending
OR2662,C1577,2022/04/07,293.82,Confirmed 
OR2663,C1891,2022/11/12,17012.62,Refunded
OR2664,C0052,2022/10/28,33628.82,Refunded
OR2665,C0687,2023/08/20,76474.49,Processing
OR2666,C0457,2022/05/06,18288.82,Out for Delivery
OR2667,C0788,2023/05/27,211.22,Refunded
OR2668,C0663,2023/11/12,6455.34,Shipped
OR2669,C0384,2024/11/15,5596.39,Pending
OR267,C0262,2024/12/20,26005.95,Delivered
OR2670,C0124,2023/09/22,104612.52,Cancelled
OR2671,C0497,2023/09/30,22621.16,Partially Shipped
OR2672,C1555,2024/06/22,80938.56,Confirmed 
OR2673,C1774,2024/10/27,460164.60,Processing
OR2674,C1556,2025/01/19,3780.00,Confirmed 
OR2675,C0185,2025/02/19,4964.91,On Hold
OR2676,C0281,2024/09/11,9026.71,Shipped
OR2677,C0911,2023/12/25,4700.64,Partially Delivered
OR2678,C0331,2023/04/01,17697.64,Failed
OR2679,C0831,2022/06/04,5660.46,Shipped
OR268,C0114,2024/11/10,151310.95,Failed
OR2680,C0526,2025/06/27,100386.00,Failed
OR2681,C1777,2022/05/16,5483.46,Delivered
OR2682,C0448,2025/03/30,142411.24,Cancelled
OR2683,C0655,2022/03/26,538995.51,Cancelled
OR2684,C0619,2022/04/03,79925.34,On Hold
OR2685,C1156,2023/01/23,781.85,Confirmed 
OR2686,C1233,2023/05/04,24305.64,Shipped
OR2687,C0604,2022/03/30,7165.76,Shipped
OR2688,C0527,2023/08/24,30954.66,Cancelled
OR2689,C1222,2024/03/09,15099.28,Confirmed 
OR269,C0776,2023/01/08,6368.46,Partially Shipped
OR2690,C1786,2022/07/26,17692.92,Cancelled
OR2691,C0329,2025/04/01,10076.16,Processing
OR2692,C0875,2022/10/17,1697.44,Shipped
OR2693,C0975,2024/10/12,3900.58,Return
OR2694,C0373,2023/08/10,10077.76,Failed
OR2695,C1646,2024/07/15,100763.74,Out for Delivery
OR2696,C1276,2025/05/06,668.64,Failed
OR2697,C0678,2023/05/30,1412.46,Return
OR2698,C1319,2022/09/04,116391.45,Failed
OR2699,C1563,2024/07/28,247159.26,Return
OR27,C0711,2025/04/13,53520.71,Failed
OR270,C0563,2024/05/14,496297.14,Failed
OR2700,C0906,2025/01/13,881.46,Partially Delivered
OR2701,C0530,2022/12/09,236335.90,Delivered
OR2702,C0034,2025/05/01,1644.92,Delivered
OR2703,C0628,2025/05/11,53660.50,Return
OR2704,C0793,2022/12/28,5549.40,Cancelled
OR2705,C0976,2022/05/30,54673.22,Refunded
OR2706,C1836,2024/01/28,149621.44,Shipped
OR2707,C0024,2025/06/08,9199.89,Out for Delivery
OR2708,C0368,2023/11/30,4900.61,Shipped
OR2709,C1551,2023/01/31,17696.46,Delivered
OR271,C1869,2023/04/26,669.76,Return
OR2710,C0761,2022/09/14,179206.24,Return
OR2711,C0466,2025/06/19,13521.22,Partially Delivered
OR2712,C0933,2024/10/09,7613.54,Out for Delivery
OR2713,C0138,2024/05/30,3142.82,On Hold
OR2714,C0670,2024/05/31,25482.10,Confirmed 
OR2715,C0440,2025/05/31,4481.64,Failed
OR2716,C0513,2022/04/07,52854.16,Out for Delivery
OR2717,C1467,2023/01/27,23533.46,Shipped
OR2718,C0588,2022/07/31,3680.46,Shipped
OR2719,C0020,2022/07/10,2066.32,Processing
OR272,C0267,2025/01/20,462522.24,Delivered
OR2720,C0992,2022/01/08,27572.98,Failed
OR2721,C0121,2023/12/30,15830.58,Confirmed 
OR2722,C0396,2024/01/26,4412.14,Shipped
OR2723,C0721,2022/11/12,824.82,Shipped
OR2724,C0601,2023/11/30,374.85,Partially Shipped
OR2725,C0571,2023/11/22,27335.10,On Hold
OR2726,C0109,2024/06/28,1552.95,Out for Delivery
OR2727,C1164,2024/07/29,4952.46,Confirmed 
OR2728,C1895,2024/10/15,89680.00,Partially Delivered
OR2729,C0288,2023/06/03,14157.64,Refunded
OR273,C1231,2022/03/03,22883.74,Cancelled
OR2730,C0755,2022/05/14,543.90,Partially Delivered
OR2731,C0760,2025/05/15,72713.75,On Hold
OR2732,C0174,2022/09/07,1886.85,Pending
OR2733,C1663,2024/10/23,31305.34,Delivered
OR2734,C1298,2025/06/17,5920.46,Confirmed 
OR2735,C0399,2023/05/13,1676.64,Confirmed 
OR2736,C0613,2022/06/25,9560.21,Confirmed 
OR2737,C0151,2023/04/16,27210.66,Refunded
OR2738,C0280,2023/03/09,17698.82,Partially Delivered
OR2739,C1787,2022/02/24,3382.58,Processing
OR274,C1571,2023/11/25,13680.78,Return
OR2740,C0561,2023/11/15,1818.88,Return
OR2741,C0225,2024/01/31,12250.34,Partially Delivered
OR2742,C1499,2023/09/12,278.88,Shipped
OR2743,C0817,2024/03/12,170285.34,Shipped
OR2744,C1005,2023/01/12,2793.06,Failed
OR2745,C0002,2022/04/19,2431.40,Confirmed 
OR2746,C0566,2024/03/08,3892.82,Delivered
OR2747,C0143,2024/10/31,2266.11,Refunded
OR2748,C0971,2022/08/29,9665.10,Failed
OR2749,C0733,2023/08/21,54079.49,Failed
OR275,C0699,2023/10/08,1655.85,Partially Delivered
OR2750,C1678,2022/02/24,1852.83,Partially Delivered
OR2751,C0018,2022/02/12,11324.46,Confirmed 
OR2752,C1603,2022/03/25,84630.44,Refunded
OR2753,C0735,2022/09/22,7253.91,Partially Delivered
OR2754,C0207,2025/02/12,36541.01,Cancelled
OR2755,C1842,2022/07/20,17696.46,Return
OR2756,C1712,2023/02/17,7668.82,Partially Shipped
OR2757,C1034,2025/05/19,70796.46,Shipped
OR2758,C0959,2024/08/24,41431.92,Shipped
OR2759,C1409,2024/11/24,2829.64,Return
OR276,C0243,2023/04/21,2995.54,Refunded
OR2760,C0466,2023/09/09,1296.82,Pending
OR2761,C0682,2023/06/15,26522.00,Partially Shipped
OR2762,C1552,2023/05/23,54818.50,Failed
OR2763,C0417,2025/04/06,5660.46,Confirmed 
OR2764,C0102,2023/04/11,782.88,Refunded
OR2765,C1462,2025/02/05,157459.20,Confirmed 
OR2766,C0288,2023/12/13,2450.94,On Hold
OR2767,C0238,2024/05/30,4456.52,Refunded
OR2768,C0932,2025/05/05,4701.76,Partially Delivered
OR2769,C1955,2024/04/14,445.76,Processing
OR277,C0501,2023/08/19,87225.27,Partially Delivered
OR2770,C0012,2024/10/02,49471.66,Refunded
OR2771,C0237,2022/04/22,4598.46,Out for Delivery
OR2772,C1538,2022/04/11,942.82,Shipped
OR2773,C1724,2022/12/25,14744.10,Failed
OR2774,C0553,2025/04/12,1486.57,Refunded
OR2775,C1553,2022/10/07,130976.46,Delivered
OR2776,C0557,2022/12/03,11195.52,Processing
OR2777,C0475,2022/07/27,32184.36,Partially Delivered
OR2778,C0844,2024/05/23,255029.44,Partially Delivered
OR2779,C1637,2023/03/31,6318.90,Partially Shipped
OR278,C0516,2023/01/18,12015.87,Partially Shipped
OR2780,C1672,2023/10/15,53757.44,Partially Delivered
OR2781,C1737,2023/04/28,18732.23,Partially Delivered
OR2782,C0049,2024/06/28,53757.44,Failed
OR2783,C1711,2024/05/14,5897.64,Cancelled
OR2784,C1050,2022/06/20,175224.67,Shipped
OR2785,C1760,2022/05/10,557.76,Shipped
OR2786,C0128,2024/12/03,178794.54,Return
OR2787,C0351,2025/05/12,7902.46,Confirmed 
OR2788,C1942,2022/11/06,64657.84,On Hold
OR2789,C1663,2023/01/31,7388.64,On Hold
OR279,C0266,2024/11/28,72692.17,Refunded
OR2790,C0594,2022/12/21,123823.22,Processing
OR2791,C1846,2022/11/03,3538.82,Processing
OR2792,C0637,2023/04/08,12467.88,Processing
OR2793,C0698,2023/11/14,833662.92,Out for Delivery
OR2794,C0189,2023/06/26,2651.86,Processing
OR2795,C0364,2024/07/28,1454.88,Partially Shipped
OR2796,C0411,2022/10/25,2616.32,Out for Delivery
OR2797,C0710,2025/04/05,26664.46,Partially Shipped
OR2798,C0408,2025/03/20,6448.02,On Hold
OR2799,C0183,2024/04/19,235856.98,Partially Shipped
OR28,C0992,2022/04/30,10161.19,Cancelled
OR280,C0190,2024/04/07,2828.46,Return
OR2800,C0868,2024/08/28,1970.22,Partially Delivered
OR2801,C0192,2024/04/28,4717.64,Partially Shipped
OR2802,C1293,2023/04/13,3653.28,Delivered
OR2803,C1640,2022/05/06,971.04,Processing
OR2804,C0729,2022/02/18,99593.46,On Hold
OR2805,C0587,2022/07/25,20257.41,Refunded
OR2806,C0410,2025/01/08,352.82,Partially Delivered
OR2807,C0115,2022/10/11,17108.82,Cancelled
OR2808,C0623,2023/12/13,140805.39,Pending
OR2809,C0266,2022/02/10,54659.04,On Hold
OR281,C0475,2024/03/26,5185.84,Processing
OR2810,C1221,2023/08/04,5425.64,Delivered
OR2811,C0082,2022/11/16,18353.04,Partially Shipped
OR2812,C1309,2024/09/13,4482.82,Partially Shipped
OR2813,C1677,2024/01/12,222992.86,Failed
OR2814,C1484,2023/08/18,706.82,Shipped
OR2815,C0263,2022/07/29,55597.70,On Hold
OR2816,C0292,2023/07/03,7052.64,Shipped
OR2817,C1978,2025/01/02,1532.82,Refunded
OR2818,C0135,2025/06/07,1957.30,Partially Delivered
OR2819,C0444,2023/11/07,14986.28,Return
OR282,C0377,2024/03/05,2880.82,On Hold
OR2820,C1812,2024/10/12,937.44,Partially Shipped
OR2821,C0733,2024/08/21,21450.04,On Hold
OR2822,C1950,2025/02/04,2349.76,Confirmed 
OR2823,C0391,2022/02/05,117997.64,Pending
OR2824,C0352,2024/11/17,41884.10,Failed
OR2825,C0535,2023/03/18,7076.46,Confirmed 
OR2826,C0803,2024/05/26,41621.48,Pending
OR2827,C1703,2022/03/20,442.50,Processing
OR2828,C0340,2023/08/14,670.88,Failed
OR2829,C0202,2022/01/04,10748.64,Delivered
OR283,C0554,2023/08/31,33670.62,Cancelled
OR2830,C0278,2023/10/28,2174.61,Confirmed 
OR2831,C0408,2022/04/21,15253.79,Refunded
OR2832,C1661,2024/02/17,47900.92,On Hold
OR2833,C0066,2022/06/10,15631.46,Return
OR2834,C0611,2023/12/07,79328.31,Partially Delivered
OR2835,C0505,2024/05/23,11898.44,Out for Delivery
OR2836,C1520,2023/05/03,1454.88,Refunded
OR2837,C1812,2024/04/03,447.22,On Hold
OR2838,C1661,2024/05/12,62984.86,Refunded
OR2839,C0065,2024/01/06,1968.96,Out for Delivery
OR284,C1939,2022/08/11,81416.46,Pending
OR2840,C0231,2025/01/03,1498.56,Out for Delivery
OR2841,C1435,2024/11/07,48492.10,Out for Delivery
OR2842,C0013,2022/03/16,6729.08,Refunded
OR2843,C0192,2024/12/23,18478.88,Pending
OR2844,C1557,2025/02/04,162.75,Partially Delivered
OR2845,C0693,2023/06/04,6158.88,Return
OR2846,C1794,2025/04/27,11428.37,Processing
OR2847,C0944,2023/03/24,7227.34,Cancelled
OR2848,C0265,2022/05/16,9859.36,Cancelled
OR2849,C0969,2022/08/18,14889.18,Partially Shipped
OR285,C1919,2025/04/03,16267.37,Partially Shipped
OR2850,C1800,2023/11/14,706.82,Processing
OR2851,C0925,2023/09/27,69848.92,Failed
OR2852,C0681,2024/02/05,136660.37,Delivered
OR2853,C0701,2022/09/01,97.44,Delivered
OR2854,C0306,2024/12/07,2618.49,Processing
OR2855,C0609,2022/05/14,14681.59,Refunded
OR2856,C0586,2025/02/20,133618.55,Refunded
OR2857,C1901,2022/01/01,6737.64,Partially Shipped
OR2858,C0775,2025/05/13,670.88,Return
OR2859,C0283,2024/06/09,84721.59,Processing
OR286,C0029,2025/01/18,32211.14,Return
OR2860,C1808,2023/05/22,4008.46,Failed
OR2861,C0118,2022/06/15,3357.90,Cancelled
OR2862,C0077,2023/08/09,8957.76,Delivered
OR2863,C1132,2022/04/25,31176.58,Confirmed 
OR2864,C0455,2023/10/27,651820.20,Partially Delivered
OR2865,C0022,2024/04/04,19290.64,Partially Delivered
OR2866,C1500,2023/01/25,220.50,Refunded
OR2867,C0364,2024/03/24,1688.17,Confirmed 
OR2868,C1401,2023/11/05,1878.24,Processing
OR2869,C1608,2024/06/08,14133.74,Partially Delivered
OR287,C0560,2025/01/20,14508.10,On Hold
OR2870,C0167,2024/11/14,57817.64,Shipped
OR2871,C0711,2024/08/29,25838.46,On Hold
OR2872,C0049,2024/08/21,16121.28,Cancelled
OR2873,C1987,2024/07/17,46248.30,Processing
OR2874,C1512,2025/04/28,32447.64,Failed
OR2875,C1533,2022/12/23,190612.72,Failed
OR2876,C0311,2025/02/08,3536.46,Failed
OR2877,C0538,2022/02/25,15674.40,Out for Delivery
OR2878,C1224,2025/06/03,66075.28,Shipped
OR2879,C0300,2022/06/11,45629.49,Cancelled
OR288,C0915,2022/11/21,20346.74,Pending
OR2880,C2000,2023/07/11,781.76,Pending
OR2881,C1933,2023/02/20,4337.10,Confirmed 
OR2882,C0571,2024/08/18,2295.12,Refunded
OR2883,C1596,2022/07/13,66687.34,Partially Delivered
OR2884,C0182,2024/01/14,1989.54,Delivered
OR2885,C1866,2023/12/07,2462.88,Failed
OR2886,C0808,2024/02/27,234.82,Processing
OR2887,C0472,2024/08/13,20218.28,Shipped
OR2888,C0790,2022/12/22,84956.46,Partially Shipped
OR2889,C0120,2022/12/31,1790.88,Pending
OR289,C0495,2023/05/21,134276.79,Failed
OR2890,C0187,2023/06/17,7549.64,On Hold
OR2891,C0407,2023/03/27,44775.10,Out for Delivery
OR2892,C0430,2024/07/15,61946.46,Pending
OR2893,C0241,2023/04/12,11921.64,Cancelled
OR2894,C0270,2024/07/08,14156.46,Out for Delivery
OR2895,C0400,2024/12/23,169051.03,Partially Shipped
OR2896,C0296,2023/11/04,24621.13,Failed
OR2897,C0212,2022/03/03,34574.52,Shipped
OR2898,C0007,2023/09/08,53610.39,Partially Shipped
OR2899,C0023,2025/06/19,1678.88,Pending
OR29,C0120,2024/10/20,10306.92,Cancelled
OR290,C0878,2024/01/12,3892.82,Processing
OR2900,C0625,2024/04/17,110205.68,Pending
OR2901,C0649,2022/04/08,12654.33,Delivered
OR2902,C1726,2023/03/13,8215.54,Processing
OR2903,C0308,2024/09/11,102737.08,Out for Delivery
OR2904,C0542,2022/11/07,18961.42,Return
OR2905,C0782,2022/03/13,14033.25,Delivered
OR2906,C0261,2022/11/22,1107.68,Confirmed 
OR2907,C1844,2023/10/24,619849.28,On Hold
OR2908,C1690,2022/09/20,369925.28,Confirmed 
OR2909,C1551,2023/02/19,4028.64,Return
OR291,C1906,2023/03/18,171114.08,Cancelled
OR2910,C0536,2023/05/02,5070.31,Failed
OR2911,C0186,2022/12/24,27116.30,Pending
OR2912,C0744,2022/04/01,166.95,Partially Delivered
OR2913,C0293,2022/08/17,4345.88,Processing
OR2914,C1854,2025/01/21,3173.02,Return
OR2915,C0307,2024/09/02,238355.28,Out for Delivery
OR2916,C0789,2023/12/29,109468.62,Shipped
OR2917,C1872,2022/03/24,2281.65,Pending
OR2918,C0074,2024/12/26,280679.55,On Hold
OR2919,C0680,2022/03/09,7668.82,Refunded
OR292,C0933,2023/05/10,248072.80,On Hold
OR2920,C0361,2024/12/19,1005.76,Cancelled
OR2921,C0197,2022/01/05,3240.28,Out for Delivery
OR2922,C0589,2023/05/31,222450.53,On Hold
OR2923,C0279,2023/06/01,7809.36,Partially Delivered
OR2924,C0436,2023/05/21,3134.88,Failed
OR2925,C0324,2024/03/11,135668.80,Partially Delivered
OR2926,C0647,2022/10/10,2122.82,Confirmed 
OR2927,C0478,2025/03/21,3065.64,Partially Delivered
OR2928,C0959,2024/10/02,145203.22,Failed
OR2929,C0216,2024/01/27,153355.86,Cancelled
OR293,C0016,2024/05/07,605.78,Delivered
OR2930,C0931,2024/03/02,1172.64,Cancelled
OR2931,C1963,2025/02/23,2948.82,Delivered
OR2932,C0543,2022/08/02,158096.40,Delivered
OR2933,C0164,2025/05/15,218612.58,Processing
OR2934,C0205,2022/02/03,35206.16,Refunded
OR2935,C0293,2022/03/07,700.82,Cancelled
OR2936,C0704,2022/10/16,51029.40,Partially Shipped
OR2937,C0276,2022/09/05,352.82,Partially Delivered
OR2938,C0235,2023/06/27,799.76,On Hold
OR2939,C0081,2022/01/26,67062.04,Pending
OR294,C0591,2024/04/25,2367.82,Partially Delivered
OR2940,C0777,2022/11/17,81315.34,Refunded
OR2941,C0527,2024/02/17,4364.64,Return
OR2942,C0538,2024/08/07,23588.20,Return
OR2943,C0337,2023/06/18,7867.70,Processing
OR2944,C0739,2023/06/26,64897.64,Confirmed 
OR2945,C0331,2023/10/27,8229.76,Return
OR2946,C1887,2024/09/28,28081.64,Delivered
OR2947,C0507,2024/11/19,11555.40,Pending
OR2948,C0400,2024/12/20,61946.46,Partially Shipped
OR2949,C0665,2022/01/31,6602.10,Refunded
OR295,C1850,2025/02/14,4543.24,Shipped
OR2950,C0551,2023/11/30,626.85,On Hold
OR2951,C0835,2023/02/06,2180.64,Processing
OR2952,C0728,2022/04/08,166213.70,Failed
OR2953,C0724,2022/06/30,4598.46,Delivered
OR2954,C1751,2023/06/04,11026.40,Confirmed 
OR2955,C0771,2022/05/04,4564.24,Confirmed 
OR2956,C0505,2022/10/04,102676.22,On Hold
OR2957,C0542,2022/10/11,1819.56,Partially Shipped
OR2958,C0701,2022/04/26,28066.82,Return
OR2959,C1990,2023/04/02,3773.64,Return
OR296,C0184,2023/10/29,7374.34,Return
OR2960,C0919,2025/05/02,14140.28,Out for Delivery
OR2961,C0068,2023/06/24,44828.20,Confirmed 
OR2962,C1777,2024/01/11,153587.20,Failed
OR2963,C0442,2022/06/03,3029.06,Return
OR2964,C0255,2025/03/09,16496.40,Confirmed 
OR2965,C0515,2022/09/19,52736.40,Return
OR2966,C1167,2024/06/30,4245.64,Cancelled
OR2967,C0401,2023/10/17,144524.04,Confirmed 
OR2968,C0147,2024/05/06,9944.28,On Hold
OR2969,C0866,2024/11/03,13539.75,Return
OR297,C0550,2024/11/15,32029.50,Out for Delivery
OR2970,C0600,2023/02/22,18994.46,Shipped
OR2971,C0220,2025/06/05,8927.29,Failed
OR2972,C0570,2024/05/29,24185.28,Return
OR2973,C0713,2024/12/13,42004.46,Refunded
OR2974,C0866,2022/11/11,37059.64,Delivered
OR2975,C0845,2025/03/08,27834.36,Processing
OR2976,C0828,2025/03/19,90275.55,Confirmed 
OR2977,C0121,2022/11/05,8832.30,Partially Shipped
OR2978,C1033,2022/01/04,134380.58,Return
OR2979,C1951,2023/11/15,5204.46,Return
OR298,C0387,2025/05/02,81917.44,Partially Shipped
OR2980,C0349,2022/02/15,12152.82,Return
OR2981,C0139,2023/08/22,11368.50,Processing
OR2982,C0289,2022/10/27,36556.40,Failed
OR2983,C1838,2022/07/09,1341.76,Confirmed 
OR2984,C0231,2024/10/20,15352.04,Shipped
OR2985,C0763,2024/06/27,5131.36,On Hold
OR2986,C0248,2024/03/29,39528.82,Pending
OR2987,C0630,2024/01/07,11678.46,Pending
OR2988,C0865,2024/07/23,12736.92,Shipped
OR2989,C0675,2024/10/29,2594.82,Pending
OR299,C1546,2025/06/14,11441.28,Confirmed 
OR2990,C1771,2022/02/16,3419.64,Refunded
OR2991,C1486,2025/02/14,196014.52,Processing
OR2992,C0941,2022/04/27,34023.59,Pending
OR2993,C1750,2022/04/15,295737.89,Cancelled
OR2994,C1958,2023/09/20,8094.22,Partially Delivered
OR2995,C0434,2023/10/21,14033.74,Shipped
OR2996,C0494,2022/08/08,1768.82,On Hold
OR2997,C0998,2023/04/02,802482.60,Processing
OR2998,C0880,2024/08/25,1943.46,Partially Delivered
OR2999,C0198,2024/04/28,49548.20,Cancelled
OR30,C1968,2023/02/21,2403.47,Refunded
